date,country,cases,deaths,popData2020,continentExp,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,walking,driving
2021-06-14,Estonia,28,0,1328976,Europe,21.0,26.0,132.0,-1.0,-20.0,1.0,192.88,163.01
2021-06-14,Finland,47,0,5525292,Europe,8.0,17.0,194.0,-30.0,-37.0,4.0,146.05,167.22
2021-06-14,France,2855,13,67320216,Europe,-4.0,21.0,92.0,-9.0,-19.0,3.0,107.85,132.94
2021-06-14,Germany,549,10,83166711,Europe,-1.0,15.0,129.0,-16.0,-14.0,3.0,139.02,126.95
2021-06-14,Greece,297,17,10718565,Europe,6.0,39.0,120.0,-13.0,-15.0,-1.0,190.36,159.57
2021-06-14,Hungary,255,21,9769526,Europe,13.0,23.0,98.0,-3.0,-14.0,2.0,110.95,136.9
2021-06-14,Ireland,304,0,4964440,Europe,-8.0,23.0,90.0,-41.0,-35.0,7.0,87.22,118.67
2021-06-14,Italy,1390,26,59641488,Europe,-2.0,15.0,68.0,-21.0,-20.0,2.0,112.94,136.61
2021-06-14,Latvia,90,5,1907675,Europe,2.0,16.0,127.0,-14.0,-28.0,0.0,137.61,128.93
2021-06-14,Lithuania,66,3,2794090,Europe,-4.0,49.0,160.0,-1.0,-18.0,-1.0,196.17,131.34
2021-06-14,Luxembourg,0,0,626108,Europe,-6.0,10.0,72.0,-11.0,-15.0,6.0,123.12,107.81
2021-06-14,Netherlands,1040,2,17407585,Europe,2.0,14.0,157.0,-33.0,-24.0,5.0,106.4,108.87
2021-06-14,Norway,0,0,5367580,Europe,7.0,12.0,48.0,-32.0,-22.0,5.0,131.59,157.42
2021-06-14,Poland,226,11,37958138,Europe,10.0,21.0,101.0,-4.0,-3.0,-1.0,134.2,131.27
2021-06-14,Portugal,707,2,10295909,Europe,-3.0,28.0,31.0,-23.0,-11.0,5.0,112.19,124.25
2021-06-14,Romania,69,30,19328838,Europe,-3.0,22.0,9.0,-10.0,-14.0,-2.0,141.03,114.23
2021-06-14,Slovakia,182,3,5457873,Europe,9.0,27.0,71.0,-3.0,-6.0,1.0,143.83,123.88
2021-06-14,Slovenia,91,4,2095861,Europe,7.0,17.0,102.0,0.0,-8.0,0.0,162.57,138.42
2021-06-14,Spain,8167,16,47332614,Europe,-10.0,12.0,33.0,-12.0,-17.0,2.0,108.03,127.71
2021-06-14,Sweden,0,4,10327589,Europe,2.0,13.0,103.0,-33.0,-28.0,6.0,138.91,158.91
2021-06-15,Austria,64,2,8901064,Europe,-12.0,13.0,95.0,-10.0,-12.0,1.0,118.93,133.4
2021-06-15,Belgium,533,6,11522440,Europe,7.0,25.0,101.0,-11.0,-16.0,7.0,123.74,123.46
2021-06-15,Bulgaria,157,15,6951482,Europe,-8.0,23.0,23.0,27.0,-13.0,-2.0,150.01,118.57
2021-06-15,Croatia,18,20,4058165,Europe,16.0,37.0,170.0,0.0,-4.0,-2.0,281.56,208.66
2021-06-15,Czechia,188,3,10693939,Europe,7.0,33.0,73.0,9.0,-4.0,0.0,103.65,144.32
2021-06-15,Denmark,237,1,5822763,Europe,16.0,12.0,178.0,-16.0,-13.0,3.0,152.6,149.88
2021-06-15,Estonia,61,0,1328976,Europe,20.0,24.0,104.0,-1.0,-20.0,1.0,201.95,174.84
2021-06-15,Finland,29,0,5525292,Europe,11.0,21.0,164.0,-29.0,-36.0,5.0,156.79,175.53
2021-06-15,France,689,63,67320216,Europe,-4.0,22.0,88.0,-7.0,-17.0,3.0,116.0,134.01
2021-06-15,Germany,652,93,83166711,Europe,-3.0,19.0,130.0,-15.0,-12.0,4.0,142.17,125.95
2021-06-15,Greece,468,21,10718565,Europe,2.0,41.0,97.0,-14.0,-13.0,-1.0,193.64,165.75
2021-06-15,Hungary,57,10,9769526,Europe,17.0,22.0,128.0,2.0,-14.0,1.0,135.25,149.83
2021-06-15,Ireland,235,0,4964440,Europe,-9.0,23.0,99.0,-40.0,-33.0,7.0,95.49,122.42
2021-06-15,Italy,907,36,59641488,Europe,1.0,17.0,76.0,-19.0,-20.0,2.0,117.58,139.75
2021-06-15,Latvia,74,0,1907675,Europe,1.0,18.0,122.0,-15.0,-26.0,1.0,140.66,132.01
2021-06-15,Lithuania,130,6,2794090,Europe,-6.0,52.0,120.0,-2.0,-16.0,0.0,190.19,137.05
2021-06-15,Luxembourg,39,0,626108,Europe,-4.0,13.0,78.0,-6.0,-15.0,5.0,124.14,110.27
2021-06-15,Netherlands,852,3,17407585,Europe,5.0,22.0,167.0,-33.0,-22.0,6.0,110.75,109.07
2021-06-15,Norway,403,0,5367580,Europe,15.0,16.0,102.0,-24.0,-21.0,4.0,150.14,156.49
2021-06-15,Poland,139,1,37958138,Europe,10.0,25.0,123.0,-4.0,-2.0,-1.0,136.96,132.96
2021-06-15,Portugal,625,0,10295909,Europe,-5.0,22.0,18.0,-24.0,-11.0,6.0,112.06,118.2
2021-06-15,Romania,50,27,19328838,Europe,-3.0,25.0,1.0,-11.0,-12.0,-2.0,138.6,117.48
2021-06-15,Slovakia,68,2,5457873,Europe,10.0,28.0,104.0,0.0,-5.0,-1.0,148.53,128.48
2021-06-15,Slovenia,24,0,2095861,Europe,9.0,19.0,100.0,4.0,-7.0,-1.0,177.2,138.55
2021-06-15,Spain,3432,62,47332614,Europe,-11.0,13.0,34.0,-11.0,-16.0,2.0,110.27,129.3
2021-06-15,Sweden,0,2,10327589,Europe,5.0,13.0,174.0,-28.0,-27.0,5.0,144.46,162.73
2021-06-16,Austria,-171,6,8901064,Europe,-12.0,13.0,89.0,-10.0,-13.0,0.0,120.37,137.06
2021-06-16,Belgium,420,6,11522440,Europe,4.0,20.0,99.0,-10.0,-15.0,5.0,127.25,129.48
2021-06-16,Bulgaria,161,17,6951482,Europe,-1.0,27.0,47.0,26.0,-20.0,-2.0,160.4,122.16
2021-06-16,Croatia,96,8,4058165,Europe,18.0,42.0,170.0,-3.0,-6.0,-3.0,307.31,226.19
2021-06-16,Czechia,199,25,10693939,Europe,5.0,30.0,75.0,9.0,-5.0,0.0,107.74,149.04
2021-06-16,Denmark,222,1,5822763,Europe,15.0,10.0,207.0,-17.0,-14.0,2.0,159.73,156.15
2021-06-16,Estonia,59,0,1328976,Europe,20.0,28.0,147.0,3.0,-21.0,0.0,199.71,171.3
2021-06-16,Finland,73,0,5525292,Europe,10.0,19.0,232.0,-27.0,-36.0,4.0,160.93,174.44
2021-06-16,France,3235,80,67320216,Europe,-10.0,17.0,75.0,-10.0,-18.0,3.0,110.65,135.11
2021-06-16,Germany,1455,137,83166711,Europe,-3.0,15.0,143.0,-16.0,-13.0,3.0,140.17,130.63
2021-06-16,Greece,794,22,10718565,Europe,7.0,39.0,123.0,-22.0,-16.0,-1.0,198.73,179.64
2021-06-16,Hungary,107,9,9769526,Europe,11.0,23.0,94.0,-4.0,-19.0,2.0,115.8,150.65
2021-06-16,Ireland,267,0,4964440,Europe,-11.0,22.0,73.0,-40.0,-34.0,7.0,91.16,123.75
2021-06-16,Italy,1253,63,59641488,Europe,-2.0,16.0,70.0,-20.0,-20.0,2.0,118.48,140.28
2021-06-16,Latvia,143,8,1907675,Europe,4.0,19.0,149.0,-10.0,-27.0,-1.0,142.37,136.03
2021-06-16,Lithuania,130,4,2794090,Europe,-1.0,55.0,176.0,2.0,-17.0,-2.0,207.0,145.72
2021-06-16,Luxembourg,21,0,626108,Europe,-10.0,11.0,59.0,-8.0,-16.0,5.0,124.95,113.6
2021-06-16,Netherlands,1030,1,17407585,Europe,1.0,15.0,197.0,-29.0,-21.0,4.0,116.08,115.84
2021-06-16,Norway,196,0,5367580,Europe,13.0,16.0,83.0,-26.0,-22.0,4.0,147.81,158.49
2021-06-16,Poland,211,52,37958138,Europe,15.0,26.0,131.0,-3.0,-4.0,-2.0,140.98,139.49
2021-06-16,Portugal,973,2,10295909,Europe,-1.0,29.0,27.0,-21.0,-11.0,5.0,113.71,122.63
2021-06-16,Romania,103,96,19328838,Europe,2.0,28.0,10.0,-7.0,-13.0,-3.0,150.91,119.96
2021-06-16,Slovakia,38,5,5457873,Europe,12.0,30.0,101.0,-2.0,-7.0,0.0,156.43,136.77
2021-06-16,Slovenia,116,0,2095861,Europe,8.0,19.0,96.0,1.0,-8.0,-1.0,177.38,151.05
2021-06-16,Spain,3832,36,47332614,Europe,-11.0,14.0,26.0,-12.0,-17.0,2.0,112.3,131.95
2021-06-16,Sweden,0,2,10327589,Europe,5.0,14.0,188.0,-29.0,-28.0,5.0,150.64,168.5
2021-06-17,Austria,181,5,8901064,Europe,-15.0,12.0,69.0,-12.0,-14.0,0.0,120.49,139.0
2021-06-17,Belgium,450,7,11522440,Europe,-2.0,20.0,67.0,-14.0,-17.0,7.0,124.89,125.29
2021-06-17,Bulgaria,95,25,6951482,Europe,0.0,26.0,55.0,29.0,-15.0,-4.0,156.01,125.82
2021-06-17,Croatia,146,2,4058165,Europe,18.0,34.0,178.0,2.0,-7.0,-4.0,305.51,231.61
2021-06-17,Czechia,134,3,10693939,Europe,2.0,29.0,74.0,4.0,-6.0,-1.0,105.49,154.14
2021-06-17,Denmark,353,0,5822763,Europe,15.0,12.0,269.0,-14.0,-14.0,1.0,176.74,161.38
2021-06-17,Estonia,37,1,1328976,Europe,19.0,27.0,151.0,-2.0,-22.0,-1.0,196.17,189.3
2021-06-17,Finland,103,0,5525292,Europe,10.0,21.0,245.0,-27.0,-35.0,3.0,165.94,190.0
2021-06-17,France,3058,44,67320216,Europe,-10.0,19.0,60.0,-8.0,-16.0,3.0,110.86,133.34
2021-06-17,Germany,1330,105,83166711,Europe,-11.0,13.0,127.0,-18.0,-15.0,4.0,141.19,134.28
2021-06-17,Greece,546,13,10718565,Europe,5.0,39.0,118.0,-3.0,-15.0,-2.0,198.14,174.48
2021-06-17,Hungary,113,4,9769526,Europe,9.0,19.0,82.0,-8.0,-20.0,2.0,115.28,151.87
2021-06-17,Ireland,318,0,4964440,Europe,-10.0,23.0,73.0,-42.0,-34.0,7.0,93.85,125.03
2021-06-17,Italy,1400,52,59641488,Europe,-2.0,14.0,68.0,-20.0,-20.0,2.0,121.61,145.4
2021-06-17,Latvia,156,11,1907675,Europe,0.0,24.0,142.0,-10.0,-28.0,-1.0,139.08,139.7
2021-06-17,Lithuania,105,5,2794090,Europe,-4.0,52.0,164.0,3.0,-19.0,-3.0,224.47,152.41
2021-06-17,Luxembourg,19,0,626108,Europe,-9.0,11.0,68.0,-8.0,-14.0,4.0,123.71,113.28
2021-06-17,Netherlands,1015,4,17407585,Europe,-10.0,13.0,114.0,-37.0,-23.0,6.0,111.12,109.47
2021-06-17,Norway,223,1,5367580,Europe,15.0,21.0,90.0,-25.0,-21.0,3.0,155.3,167.43
2021-06-17,Poland,242,62,37958138,Europe,14.0,27.0,144.0,-3.0,-5.0,-2.0,147.0,144.77
2021-06-17,Portugal,1350,6,10295909,Europe,-4.0,25.0,9.0,-25.0,-13.0,6.0,113.43,125.18
2021-06-17,Romania,104,71,19328838,Europe,2.0,24.0,17.0,-8.0,-13.0,-4.0,156.49,131.57
2021-06-17,Slovakia,105,10,5457873,Europe,10.0,28.0,93.0,-4.0,-9.0,-1.0,153.48,139.04
2021-06-17,Slovenia,118,8,2095861,Europe,10.0,18.0,97.0,3.0,-10.0,-1.0,190.66,162.48
2021-06-17,Spain,4197,19,47332614,Europe,-13.0,12.0,12.0,-15.0,-18.0,3.0,117.37,136.12
2021-06-17,Sweden,2164,1,10327589,Europe,4.0,16.0,214.0,-29.0,-29.0,4.0,149.56,174.27
2021-06-18,Austria,171,3,8901064,Europe,-17.0,10.0,72.0,-12.0,-14.0,0.0,132.55,154.13
2021-06-18,Belgium,422,9,11522440,Europe,-4.0,18.0,83.0,-11.0,-15.0,7.0,148.47,138.72
2021-06-18,Bulgaria,110,23,6951482,Europe,-10.0,21.0,23.0,20.0,-21.0,-3.0,174.63,150.91
2021-06-18,Croatia,95,3,4058165,Europe,10.0,34.0,187.0,4.0,-9.0,-4.0,368.89,290.76
2021-06-18,Czechia,158,18,10693939,Europe,-6.0,26.0,77.0,3.0,-8.0,-2.0,120.26,178.26
2021-06-18,Denmark,331,1,5822763,Europe,8.0,6.0,293.0,-14.0,-15.0,1.0,182.42,168.51
2021-06-18,Estonia,56,0,1328976,Europe,11.0,24.0,163.0,-5.0,-23.0,-2.0,245.95,218.52
2021-06-18,Finland,55,0,5525292,Europe,6.0,15.0,289.0,-28.0,-36.0,1.0,181.76,210.23
2021-06-18,France,2786,56,67320216,Europe,-10.0,14.0,64.0,-6.0,-18.0,4.0,122.23,144.78
2021-06-18,Germany,1076,91,83166711,Europe,-11.0,13.0,128.0,-18.0,-14.0,4.0,157.39,147.14
2021-06-18,Greece,512,16,10718565,Europe,-2.0,34.0,116.0,2.0,-17.0,-3.0,217.61,200.1
2021-06-18,Hungary,106,2,9769526,Europe,6.0,19.0,93.0,-8.0,-20.0,1.0,132.69,169.59
2021-06-18,Ireland,364,0,4964440,Europe,-14.0,21.0,75.0,-40.0,-33.0,6.0,105.87,141.06
2021-06-18,Italy,1323,37,59641488,Europe,-5.0,13.0,75.0,-19.0,-21.0,1.0,137.41,165.96
2021-06-18,Latvia,141,7,1907675,Europe,-2.0,19.0,152.0,-13.0,-26.0,-2.0,144.03,155.42
2021-06-18,Lithuania,77,3,2794090,Europe,-12.0,51.0,193.0,3.0,-20.0,-5.0,239.75,186.93
2021-06-18,Luxembourg,18,0,626108,Europe,-12.0,15.0,80.0,-7.0,-16.0,5.0,135.67,117.16
2021-06-18,Netherlands,1063,3,17407585,Europe,-11.0,7.0,116.0,-32.0,-20.0,5.0,122.52,122.56
2021-06-18,Norway,181,0,5367580,Europe,10.0,12.0,91.0,-21.0,-21.0,2.0,170.36,179.52
2021-06-18,Poland,215,46,37958138,Europe,8.0,25.0,131.0,-4.0,-5.0,-3.0,173.44,171.24
2021-06-18,Portugal,1233,2,10295909,Europe,-9.0,24.0,8.0,-25.0,-13.0,6.0,122.09,132.93
2021-06-18,Romania,87,87,19328838,Europe,-3.0,23.0,1.0,-8.0,3.0,-5.0,148.83,143.53
2021-06-18,Slovakia,125,8,5457873,Europe,4.0,26.0,111.0,-4.0,-10.0,-1.0,169.52,155.43
2021-06-18,Slovenia,83,1,2095861,Europe,5.0,14.0,106.0,3.0,-13.0,-2.0,209.81,240.25
2021-06-18,Spain,4214,18,47332614,Europe,-15.0,9.0,22.0,-14.0,-18.0,1.0,138.83,159.72
2021-06-18,Sweden,582,3,10327589,Europe,-5.0,5.0,219.0,-28.0,-32.0,4.0,157.76,181.28
2021-06-19,Austria,132,1,8901064,Europe,-19.0,-2.0,93.0,-9.0,-2.0,-3.0,135.67,141.7
2021-06-19,Belgium,267,6,11522440,Europe,-8.0,10.0,73.0,-6.0,8.0,3.0,162.47,127.48
2021-06-19,Bulgaria,105,7,6951482,Europe,-12.0,8.0,19.0,18.0,-12.0,-5.0,163.27,135.06
2021-06-19,Croatia,113,3,4058165,Europe,7.0,26.0,231.0,17.0,-3.0,-8.0,372.25,332.93
2021-06-19,Czechia,143,3,10693939,Europe,-10.0,21.0,93.0,5.0,3.0,-6.0,109.59,154.46
2021-06-19,Denmark,203,0,5822763,Europe,1.0,5.0,246.0,-4.0,7.0,-3.0,166.97,152.64
2021-06-19,Estonia,30,0,1328976,Europe,2.0,23.0,188.0,2.0,12.0,-10.0,213.16,207.94
2021-06-19,Finland,73,0,5525292,Europe,0.0,12.0,266.0,-19.0,3.0,-5.0,183.66,197.77
2021-06-19,France,2439,68,67320216,Europe,-17.0,4.0,49.0,-4.0,-1.0,0.0,119.08,132.86
2021-06-19,Germany,1108,99,83166711,Europe,-21.0,2.0,131.0,-15.0,5.0,0.0,164.64,131.06
2021-06-19,Greece,453,20,10718565,Europe,-5.0,21.0,138.0,10.0,-9.0,-6.0,227.99,199.77
2021-06-19,Hungary,0,0,9769526,Europe,1.0,9.0,110.0,7.0,4.0,-5.0,129.8,154.26
2021-06-19,Ireland,307,0,4964440,Europe,-18.0,23.0,82.0,-28.0,-5.0,-1.0,111.26,138.2
2021-06-19,Italy,1147,35,59641488,Europe,-11.0,-1.0,80.0,-9.0,-15.0,-4.0,162.23,173.23
2021-06-19,Latvia,108,3,1907675,Europe,-5.0,19.0,143.0,4.0,88.0,-13.0,122.65,140.64
2021-06-19,Lithuania,74,4,2794090,Europe,-21.0,40.0,203.0,-2.0,14.0,-13.0,205.84,154.33
2021-06-19,Luxembourg,13,0,626108,Europe,-14.0,10.0,100.0,2.0,7.0,0.0,131.94,96.54
2021-06-19,Netherlands,885,1,17407585,Europe,-10.0,11.0,114.0,-23.0,7.0,1.0,132.62,110.63
2021-06-19,Norway,219,0,5367580,Europe,4.0,8.0,78.0,-19.0,-3.0,-1.0,165.22,158.47
2021-06-19,Poland,190,48,37958138,Europe,-2.0,13.0,160.0,3.0,8.0,-6.0,167.39,147.4
2021-06-19,Portugal,1298,4,10295909,Europe,-18.0,10.0,-1.0,-27.0,-2.0,4.0,123.05,127.71
2021-06-19,Romania,70,97,19328838,Europe,-10.0,11.0,10.0,-10.0,-7.0,-6.0,141.72,131.27
2021-06-19,Slovakia,47,14,5457873,Europe,1.0,13.0,107.0,-1.0,1.0,-5.0,145.96,132.03
2021-06-19,Slovenia,87,7,2095861,Europe,4.0,17.0,116.0,23.0,-1.0,-6.0,178.44,186.1
2021-06-19,Spain,0,0,47332614,Europe,-23.0,0.0,21.0,-15.0,-11.0,-1.0,144.73,152.05
2021-06-19,Sweden,0,1,10327589,Europe,-8.0,9.0,246.0,-15.0,6.0,-2.0,147.0,176.44
2021-06-20,Austria,149,1,8901064,Europe,-18.0,19.0,78.0,-6.0,0.0,-4.0,102.14,144.51
2021-06-20,Belgium,129,3,11522440,Europe,1.0,18.0,83.0,-3.0,12.0,1.0,123.26,122.61
2021-06-20,Bulgaria,41,2,6951482,Europe,1.0,9.0,98.0,30.0,-1.0,-9.0,150.35,141.0
2021-06-20,Croatia,84,1,4058165,Europe,15.0,31.0,218.0,20.0,1.0,-7.0,367.58,309.84
2021-06-20,Czechia,64,2,10693939,Europe,0.0,20.0,83.0,2.0,7.0,-7.0,83.62,155.73
2021-06-20,Denmark,243,2,5822763,Europe,10.0,3.0,112.0,-16.0,7.0,-1.0,119.29,143.21
2021-06-20,Estonia,25,1,1328976,Europe,16.0,32.0,254.0,5.0,6.0,-11.0,181.93,201.22
2021-06-20,Finland,115,2,5525292,Europe,6.0,23.0,255.0,-24.0,6.0,-7.0,146.45,200.45
2021-06-20,France,2624,22,67320216,Europe,3.0,33.0,53.0,4.0,12.0,-3.0,89.93,127.21
2021-06-20,Germany,842,16,83166711,Europe,-9.0,54.0,110.0,-12.0,12.0,0.0,124.11,132.3
2021-06-20,Greece,389,20,10718565,Europe,6.0,81.0,203.0,7.0,-9.0,-6.0,206.61,202.72
2021-06-20,Hungary,0,0,9769526,Europe,15.0,20.0,108.0,8.0,6.0,-6.0,98.07,152.84
2021-06-20,Ireland,390,0,4964440,Europe,-17.0,14.0,68.0,-33.0,-3.0,-1.0,79.55,125.82
2021-06-20,Italy,1193,28,59641488,Europe,-18.0,-6.0,44.0,-10.0,-5.0,-4.0,120.31,164.33
2021-06-20,Latvia,84,8,1907675,Europe,3.0,30.0,242.0,6.0,11.0,-12.0,108.51,137.74
2021-06-20,Lithuania,51,2,2794090,Europe,-16.0,48.0,225.0,2.0,14.0,-15.0,167.08,151.05
2021-06-20,Luxembourg,0,0,626108,Europe,-9.0,24.0,99.0,-3.0,12.0,0.0,96.13,91.25
2021-06-20,Netherlands,685,3,17407585,Europe,-3.0,8.0,105.0,-20.0,17.0,-1.0,97.75,103.79
2021-06-20,Norway,0,0,5367580,Europe,0.0,23.0,36.0,-22.0,-2.0,-1.0,126.7,177.15
2021-06-20,Poland,168,41,37958138,Europe,15.0,36.0,160.0,9.0,13.0,-7.0,127.26,153.5
2021-06-20,Portugal,1183,1,10295909,Europe,-20.0,3.0,-15.0,-30.0,-3.0,6.0,103.98,122.2
2021-06-20,Romania,63,96,19328838,Europe,-4.0,6.0,48.0,-16.0,-9.0,-6.0,137.23,130.93
2021-06-20,Slovakia,65,8,5457873,Europe,17.0,20.0,106.0,1.0,4.0,-6.0,125.2,142.36
2021-06-20,Slovenia,111,1,2095861,Europe,-12.0,-76.0,104.0,12.0,-6.0,-6.0,147.43,185.02
2021-06-20,Spain,0,0,47332614,Europe,-23.0,17.0,7.0,-18.0,-9.0,-1.0,107.24,141.28
2021-06-20,Sweden,0,3,10327589,Europe,-1.0,8.0,203.0,-22.0,6.0,-3.0,123.61,180.33
2021-06-21,Austria,109,0,8901064,Europe,-14.0,9.0,70.0,-15.0,-14.0,1.0,114.71,133.51
2021-06-21,Belgium,478,5,11522440,Europe,5.0,17.0,40.0,-16.0,-20.0,7.0,124.0,126.56
2021-06-21,Bulgaria,27,1,6951482,Europe,0.0,21.0,69.0,24.0,-16.0,-5.0,161.15,120.25
2021-06-21,Croatia,58,5,4058165,Europe,23.0,45.0,286.0,-10.0,-38.0,-1.0,384.42,272.52
2021-06-21,Czechia,57,0,10693939,Europe,-2.0,25.0,49.0,1.0,-7.0,1.0,95.33,143.19
2021-06-21,Denmark,189,0,5822763,Europe,16.0,10.0,125.0,-18.0,-17.0,3.0,160.29,153.73
2021-06-21,Estonia,12,0,1328976,Europe,28.0,38.0,227.0,0.0,-29.0,-1.0,204.81,197.42
2021-06-21,Finland,65,0,5525292,Europe,14.0,26.0,295.0,-29.0,-40.0,2.0,159.55,184.33
2021-06-21,France,1815,14,67320216,Europe,-2.0,15.0,95.0,-6.0,-20.0,3.0,135.56,140.88
2021-06-21,Germany,346,10,83166711,Europe,-6.0,13.0,88.0,-19.0,-16.0,4.0,130.64,126.61
2021-06-21,Greece,247,14,10718565,Europe,11.0,-6.0,251.0,-4.0,-54.0,-3.0,205.69,223.17
2021-06-21,Hungary,202,9,9769526,Europe,7.0,18.0,79.0,-10.0,-21.0,3.0,118.19,146.18
2021-06-21,Ireland,281,0,4964440,Europe,-8.0,21.0,104.0,-42.0,-35.0,7.0,90.84,125.37
2021-06-21,Italy,881,17,59641488,Europe,-3.0,12.0,74.0,-21.0,-22.0,1.0,118.63,144.84
2021-06-21,Latvia,74,3,1907675,Europe,8.0,27.0,171.0,-12.0,-33.0,-2.0,127.62,141.22
2021-06-21,Lithuania,28,1,2794090,Europe,-4.0,56.0,194.0,-5.0,-23.0,-3.0,207.74,146.72
2021-06-21,Luxembourg,0,0,626108,Europe,-7.0,15.0,63.0,-12.0,-18.0,6.0,113.82,106.59
2021-06-21,Netherlands,698,0,17407585,Europe,-10.0,6.0,54.0,-38.0,-26.0,7.0,96.99,107.93
2021-06-21,Norway,0,0,5367580,Europe,17.0,16.0,81.0,-28.0,-31.0,5.0,148.0,175.95
2021-06-21,Poland,133,5,37958138,Europe,10.0,21.0,111.0,-9.0,-8.0,-1.0,137.05,139.72
2021-06-21,Portugal,941,3,10295909,Europe,-5.0,25.0,19.0,-26.0,-16.0,7.0,120.89,124.1
2021-06-21,Romania,53,18,19328838,Europe,-2.0,8.0,58.0,-33.0,-68.0,3.0,150.76,139.12
2021-06-21,Slovakia,47,6,5457873,Europe,11.0,27.0,84.0,-4.0,-9.0,0.0,146.94,133.43
2021-06-21,Slovenia,19,2,2095861,Europe,11.0,18.0,119.0,-1.0,-14.0,-1.0,204.01,156.11
2021-06-21,Spain,7209,37,47332614,Europe,-7.0,11.0,36.0,-13.0,-21.0,2.0,121.12,138.13
2021-06-21,Sweden,660,2,10327589,Europe,7.0,16.0,145.0,-32.0,-34.0,6.0,141.41,168.13
2021-06-22,Austria,118,2,8901064,Europe,-13.0,12.0,88.0,-12.0,-13.0,1.0,118.34,138.98
2021-06-22,Belgium,369,3,11522440,Europe,1.0,17.0,37.0,-19.0,-21.0,8.0,129.08,130.3
2021-06-22,Bulgaria,120,10,6951482,Europe,-2.0,20.0,62.0,25.0,-16.0,-4.0,161.68,125.59
2021-06-22,Croatia,11,8,4058165,Europe,-10.0,-3.0,282.0,-31.0,-71.0,7.0,344.2,264.3
2021-06-22,Czechia,110,3,10693939,Europe,4.0,30.0,53.0,4.0,-7.0,1.0,100.23,146.64
2021-06-22,Denmark,149,1,5822763,Europe,18.0,11.0,200.0,-13.0,-15.0,2.0,161.37,157.7
2021-06-22,Estonia,37,1,1328976,Europe,27.0,47.0,252.0,6.0,-36.0,-3.0,181.05,210.7
2021-06-22,Finland,45,0,5525292,Europe,11.0,26.0,276.0,-29.0,-40.0,3.0,154.81,185.11
2021-06-22,France,487,40,67320216,Europe,-9.0,13.0,64.0,-11.0,-19.0,4.0,105.57,133.21
2021-06-22,Germany,455,77,83166711,Europe,-7.0,14.0,87.0,-17.0,-14.0,5.0,131.88,128.45
2021-06-22,Greece,206,17,10718565,Europe,5.0,41.0,131.0,-1.0,-16.0,-4.0,215.5,183.52
2021-06-22,Hungary,54,4,9769526,Europe,8.0,18.0,94.0,-9.0,-22.0,2.0,130.37,152.92
2021-06-22,Ireland,256,0,4964440,Europe,-9.0,21.0,99.0,-41.0,-34.0,7.0,90.5,123.87
2021-06-22,Italy,484,21,59641488,Europe,0.0,13.0,81.0,-20.0,-21.0,1.0,122.59,149.06
2021-06-22,Latvia,40,0,1907675,Europe,16.0,44.0,183.0,-9.0,-35.0,-4.0,110.93,141.82
2021-06-22,Lithuania,59,4,2794090,Europe,-3.0,58.0,178.0,0.0,-22.0,-3.0,208.25,151.95
2021-06-22,Luxembourg,19,0,626108,Europe,2.0,20.0,51.0,-6.0,-19.0,2.0,136.3,112.72
2021-06-22,Netherlands,558,1,17407585,Europe,1.0,16.0,122.0,-36.0,-23.0,6.0,110.16,111.22
2021-06-22,Norway,434,0,5367580,Europe,18.0,17.0,111.0,-26.0,-31.0,4.0,159.53,178.93
2021-06-22,Poland,73,1,37958138,Europe,7.0,22.0,98.0,-10.0,-9.0,1.0,135.71,144.67
2021-06-22,Portugal,756,3,10295909,Europe,-2.0,28.0,25.0,-24.0,-16.0,6.0,120.53,125.39
2021-06-22,Romania,26,65,19328838,Europe,-2.0,20.0,23.0,-13.0,-20.0,-3.0,158.96,125.11
2021-06-22,Slovakia,35,4,5457873,Europe,11.0,26.0,105.0,-1.0,-9.0,-1.0,157.23,139.39
2021-06-22,Slovenia,65,1,2095861,Europe,11.0,19.0,119.0,0.0,-14.0,-1.0,210.69,163.55
2021-06-22,Spain,4040,30,47332614,Europe,-8.0,13.0,34.0,-12.0,-21.0,2.0,125.21,141.1
2021-06-22,Sweden,505,3,10327589,Europe,10.0,19.0,176.0,-30.0,-33.0,5.0,140.63,172.48
2021-06-23,Austria,108,4,8901064,Europe,-12.0,12.0,76.0,-12.0,-13.0,1.0,121.76,141.54
2021-06-23,Belgium,392,5,11522440,Europe,9.0,18.0,72.0,-14.0,-22.0,5.0,152.41,139.38
2021-06-23,Bulgaria,94,8,6951482,Europe,1.0,23.0,67.0,26.0,-16.0,-5.0,172.34,135.73
2021-06-23,Croatia,75,6,4058165,Europe,16.0,44.0,243.0,-10.0,-24.0,-2.0,358.74,261.45
2021-06-23,Czechia,133,6,10693939,Europe,4.0,29.0,64.0,8.0,-6.0,0.0,111.58,152.7
2021-06-23,Denmark,155,0,5822763,Europe,13.0,10.0,241.0,-15.0,-15.0,1.0,161.72,157.0
2021-06-23,Estonia,25,0,1328976,Europe,-16.0,34.0,272.0,-16.0,-80.0,3.0,149.17,173.76
2021-06-23,Finland,110,0,5525292,Europe,12.0,32.0,266.0,-30.0,-39.0,3.0,134.36,184.43
2021-06-23,France,2204,51,67320216,Europe,-9.0,15.0,66.0,-10.0,-19.0,3.0,123.62,139.3
